"FASE","BIB","SYMBOOL","ID"
"","SKL","SKL-TELECOM_TERREINKAST-SO","858"
"V","SKL","V-SKL-KOUDEOPSLAG-SO","3649"
"","SKL","SKL-KOUDEOPSLAG-SO","3132"
"","SKL","SKL-BENZINEPUT_OLIEPUT-SO","3359"
"V","SKL","V-SKL-BENZINEPUT_OLIEPUT-SO","3593"
"V","SKL","V-SKL-WATERLEIDINGPUT-SO","3665"
"","SKL","SKL-WATERLEIDINGPUT-SO","3361"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x91W-SO","2065"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x35W_TUNNEL-SO","2060"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_1x70W-SO","2047"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_1x250W-SO","2044"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x135W-SO","3761"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x55W-SO","2061"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_2x150W-SO","3756"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x131W-SO","3760"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1xE36W-SO","2068"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x90W_TUNNEL-SO","2064"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1xE66W-SO","2069"
"V","SOV","V-SOV-ARMATUUR_COMPACT_FLUOR_1x36W-SO","3747"
"","SOV","SOV-ARMATUUR_BOLDER-SO","848"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_2x150W-SO","2050"
"V","SOV","V-SOV-ARMATUUR-SO","3744"
"V","SOV","V-SOV-ARMATUUR_SPOT_01-SO","3784"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1xE18W-SO","3772"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1xE66W-SO","3775"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_1x150W-SO","2043"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1xE26W-SO","2067"
"","SOV","SOV-ARMATUUR_SPOT_01-SO","850"
"","SOV","SOV-ARMATUUR_SPOT_02-SO","851"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x35W-SO","2059"
"","SOV","SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_1x400W-SO","2095"
"V","SOV","V-SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_2x400W-SO","3782"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_1x400W-SO","2045"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_1x50W-SO","2046"
"V","SOV","V-SOV-ARMATUUR_SPECIAAL_1x70W-SO","3783"
"V","SOV","V-SOV-ARMATUUR_TL_1x58W_TUNNEL-SO","3786"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_TL_ENKEL-SO","3777"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_1x100W-SO","3748"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_2x400W-SO","3758"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x180W_TUNNEL-SO","3764"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x55W-SO","3767"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1xE26W-SO","3773"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_1x250W-SO","3750"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_1x70W_SPECIAAL-SO","2053"
"","SOV","SOV-ARMATUUR-SO","844"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_4x100W-SO","2052"
"","SOV","SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_1x150W-SO","2093"
"","SOV","SOV-ARMATUUR_COMPACT_FLUOR_1x36W-SO","2041"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x35W-SO","3765"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_1x100W-SO","2042"
"","SOV","SOV-ARMATUUR_COMPACT_FLUOR_1x24W-SO","2040"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x55W_TUNNEL-SO","3768"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x91W-SO","3771"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x180W-SO","2057"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1xE18W-SO","2066"
"","SOV","SOV-ARMATUUR_SCHIJNWERPER-SO","849"
"","SOV","SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_2x400W-SO","2096"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_2x250W-SO","2051"
"V","SOV","V-SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_1x400W-SO","3781"
"V","SOV","V-SOV-ARMATUUR_SCHIJNWERPER-SO","3778"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_2x100W-SO","2049"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_TL_DUBBEL-SO","3776"
"V","SOV","V-SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_1x150W-SO","3779"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x131W-SO","2054"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_1x400W-SO","3751"
"V","SOV","V-SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_1x250W-SO","3780"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_1x70W_SPECIAAL-SO","3754"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x180W-SO","3763"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_2x250W-SO","3757"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_2x100W-SO","3755"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x135W_TUNNEL-SO","3762"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_4x100W-SO","3759"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x135W-SO","2055"
"","SOV","SOV-ARMATUUR_HD_NATRIUM_2x400W-SO","2048"
"","SOV","SOV-ARMATUUR_SCHIJNWERPER_HD_NATRIUM_1x250W-SO","2094"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x90W-SO","3769"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_1x70W-SO","3753"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1xE36W-SO","3774"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x90W-SO","2063"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x90W_TUNNEL-SO","3770"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x55W_TUNNEL-SO","2062"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_TL_ENKEL-SO","2071"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_1x50W-SO","3752"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x180W_TUNNEL-SO","2058"
"V","SOV","V-SOV-ARMATUUR_SPOT_02-SO","3785"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_TL_DUBBEL-SO","2070"
"V","SOV","V-SOV-ARMATUUR_LD_NATRIUM_1x35W_TUNNEL-SO","3766"
"","SOV","SOV-ARMATUUR_TL_1x58W_TUNNEL-SO","2073"
"","SOV","SOV-ARMATUUR_SPECIAAL_1x70W-SO","2072"
"V","SOV","V-SOV-ARMATUUR_HD_NATRIUM_1x150W-SO","3749"
"V","SOV","V-SOV-ARMATUUR_COMPACT_FLUOR_1x24W-SO","3746"
"V","SOV","V-SOV-ARMATUUR_BOLDER-SO","3745"
"","SOV","SOV-ARMATUUR_LD_NATRIUM_1x135W_TUNNEL-SO","2056"
"","SOV","SOV-LICHTMAST_STAAL_OP BETONPLAAT-SO","2091"
"V","SOV","V-SOV-LICHTMAST_LIJNVERLICHTING_EINDMAST OP VOETPLAAT-SO","3812"
"","SOV","SOV-LICHTMAST_2UITHOUDER-SO","2877"
"","SOV","SOV-LICHTMAST_WAND-SO","2880"
"","SOV","SOV-LICHTMAST_LIJNVERLICHTING_TUSSENAFSPANMAST-SO","2086"
"B","SOV","B-SOV-LICHTMAST_2UITHOUDER_1LAAG-SO","2869"
"V","SOV","V-SOV-LICHTMAST_LIJNVERLICHTING_TUSSENAFSPANMAST-SO","3813"
"B","SOV","B-SOV-LICHTMAST_1UITHOUDER-SO","2868"
"","SOV","SOV-LICHTMAST_STAAL_OP VOETPLAAT-SO","2092"
"","SOV","SOV-LICHTMAST_3UITHOUDER-SO","2887"
"","SOV","SOV-LICHTMAST_LIJNVERLICHTING_EINDMAST-SO","2084"
"V","SOV","V-SOV-LICHTMAST_1UITHOUDER-SO","769"
"","SOV","SOV-LICHTMAST-D","3739"
"","SOV","SOV-LICHTMAST-D","958"
"B","SOV","B-SOV-LICHTMAST_3UITHOUDER-SO","2886"
"","SOV","SOV-LICHTMAST_STAAL_MET BETONFUNDERING-SO","2090"
"","SOV","SOV-LICHTMAST_HANG-SO","2878"
"V","SOV","V-SOV-LICHTMAST_HANG-SO","2883"
"","SOV","SOV-LICHTMAST_2UITHOUDER_1LAAG-SO","2876"
"","SOV","SOV-LICHTMAST_SPOT-SO","2879"
"","SOV","SOV-LICHTMAST_LIJNVERLICHTING_TUSSENMAST OP VOETPLAAT-SO","2087"
"B","SOV","B-SOV-LICHTMAST_WAND-SO","2873"
"V","SOV","V-SOV-LICHTMAST_SPOT-SO","2884"
"V","SOV","V-SOV-LICHTMAST_LIJNVERLICHTING_TUSSENAFSPANMAST OP VOETPLAAT-SO","3814"
"V","SOV","V-SOV-LICHTMAST_STAAL_MET BETONFUNDERING-SO","3818"
"V","SOV","V-SOV-LICHTMAST_STAAL-SO","3817"
"V","SOV","V-SOV-LICHTMAST_2UITHOUDER_1LAAG-SO","2882"
"V","SOV","V-SOV-LICHTMAST_ALUMINIUM_OP VOETPLAAT-SO","3810"
"V","SOV","V-SOV-LICHTMAST_LIJNVERLICHTING_TUSSENMAST OP VOETPLAAT-SO","3816"
"V","SOV","V-SOV-LICHTMAST_LIJNVERLICHTING_TUSSENMAST-SO","3815"
"","SOV","SOV-LICHTMAST_ALUMINIUM_OP VOETPLAAT-SO","2082"
"V","SOV","V-SOV-LICHTMAST-SO","3808"
"B","SOV","B-SOV-LICHTMAST-SO","3741"
"","SOV","SOV-LICHTMAST_STAAL-SO","2089"
"","SOV","SOV-LICHTMAST_LIJNVERLICHTING_EINDMAST OP VOETPLAAT-SO","2083"
"","SOV","SOV-LICHTMAST_1UITHOUDER-SO","2875"
"V","SOV","V-SOV-LICHTMAST_ALUMINIUM-SO","3809"
"V","SOV","V-SOV-LICHTMAST_3UITHOUDER-SO","767"
"V","SOV","V-SOV-LICHTMAST_STAAL_OP BETONPLAAT-SO","3819"
"B","SOV","B-SOV-LICHTMAST_2UITHOUDER-SO","2870"
"B","SOV","B-SOV-LICHTMAST_HANG-SO","2871"
"","SOV","SOV-LICHTMAST_LIJNVERLICHTING_TUSSENAFSPANMAST OP VOETPLAAT-SO","2085"
"V","SOV","V-SOV-LICHTMAST_2UITHOUDER-SO","768"
"B","SOV","B-SOV-LICHTMAST_SPOT-SO","2872"
"V","SOV","V-SOV-LICHTMAST_LIJNVERLICHTING_EINDMAST-SO","3811"
"V","SOV","V-SOV-LICHTMAST_WAND-SO","2885"
"","SOV","SOV-LICHTMAST_LIJNVERLICHTING_TUSSENMAST-SO","2088"
"","SOV","SOV-LICHTMAST_ALUMINIUM-SO","2081"
"V","SOV","V-SOV-LICHTMAST_STAAL_OP VOETPLAAT-SO","3820"
"","SOV","SOV-AARDING_AARDELECTRODE-SO","3725"
"V","SOV","V-SOV-AARDING-SO","3742"
"","SOV","SOV-AARDING-SO","3724"
"V","SOV","V-SOV-AARDING_AARDELECTRODE-SO","3743"
"","SOV","SOV-HULP_MOF-SO","3730"
"V","SOV","V-SOV-HULP_MOF_AFDEKMOF-SO","3792"
"","SOV","SOV-HULP_MOF_AFTAKMOF-SO","3732"
"","SOV","SOV-HULP_LAS_SIGNAALGEVERKABEL-SO","3729"
"","SOV","SOV-HULP_AANSLUITPUNT-SO","3727"
"","SOV","SOV-HULP_MOF_EINDMOF-SO","3733"
"V","SOV","V-SOV-HULP_LAS_COMMUNICATIEKABEL-SO","3789"
"V","SOV","V-SOV-HULP_LAS_SIGNAALGEVERKABEL-SO","3790"
"V","SOV","V-SOV-HULP_MOF_EINDMOF-SO","3794"
"V","SOV","V-SOV-HULP_AANSLUITPUNT-SO","3788"
"","SOV","SOV-HULP_MOF_VERGROTELUSKOPPELMOF-SO","3737"
"V","SOV","V-SOV-HULP_MOF-SO","3791"
"","SOV","SOV-HULP_MOF_AFDEKMOF-SO","3731"
"","SOV","SOV-HULP_LAS_COMMUNICATIEKABEL-SO","3728"
"","SOV","SOV-HULP_MOF_VERBINDING_AFTAKMOF-SO","3735"
"V","SOV","V-SOV-HULP_MOF_VERBINDING_HDPE-SO","3797"
"","SOV","SOV-HULP_MOF_VERBINDING_HDPE-SO","3736"
"V","SOV","V-SOV-HULP_MOF_VERGROTELUSKOPPELMOF-SO","3798"
"","SOV","SOV-HULP_MOF_VERBINDINGSMOF-SO","3734"
"V","SOV","V-SOV-HULP_MOF_AFTAKMOF-SO","3793"
"V","SOV","V-SOV-HULP_MOF_VERBINDINGSMOF-SO","3795"
"V","SOV","V-SOV-HULP_MOF_VERBINDING_AFTAKMOF-SO","3796"
"V","SOV","V-SOV-KAST_SEKTIEKAST-SO","3805"
"","SOV","SOV-KAST_ONTSTEEKPUNT-SO","2077"
"","SOV","SOV-KAST-SO","2074"
"","SOV","SOV-KAST_PUTKAST-SO","852"
"V","SOV","V-SOV-KAST_TRANSFORMATORKAST-SO","3806"
"","SOV","SOV-KAST_SEKTIEKAST-SO","2078"
"V","SOV","V-SOV-KAST_PUTKAST-SO","3804"
"","SOV","SOV-KAST_VOEDINGSPUNT-SO","2080"
"","SOV","SOV-KAST_DOORVERBINDINGSKAST-SO","2075"
"V","SOV","V-SOV-KAST_ONTSTEEKPUNT-SO","3803"
"","SOV","SOV-KAST_HOOGSPANNING-SO","2076"
"","SOV","SOV-KAST_TRANSFORMATORKAST-SO","2079"
"V","SOV","V-SOV-KAST_VOEDINGSPUNT-SO","3807"
"V","SOV","V-SOV-KAST-SO","3800"
"V","SOV","V-SOV-KAST_HOOGSPANNING-SO","3802"
"V","SOV","V-SOV-KAST_DOORVERBINDINGSKAST-SO","3801"
"","SOV","SOV-GRONDSPOT-SO","3726"
"V","SOV","V-SOV-GRONDSPOT_01-SO","758"
"","SOV","SOV-GRONDSPOT_02-SO","660"
"","SOV","SOV-GRONDSPOT_01-SO","659"
"V","SOV","V-SOV-GRONDSPOT-SO","3787"
"V","SOV","V-SOV-GRONDSPOT_02-SO","759"
"V","SOV","V-SOV-MANTELBUIS","3821"
"","SOV","SOV-MANTELBUIS","3740"
"V","SOV","V-SOV-KABELROL-SO","3799"
"","SOV","SOV-KABELROL-SO","3738"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_LH2OP1-DMM","3321"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_K ANKER-DMM","3320"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_F2M4008-DMM","3317"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_1Z13360-DMM","3311"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_GRONDPLAAT-MM","3318"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_1LV13360-DMM","3310"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_BAZ_13380-MM","3315"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_2ZC13380-DMM","3313"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_GRONDPLAAT_370_220-MM","3319"
"","SBV","SBV-GELEIDECONSTRUCTIE_BARRIER_BC1-DMM","3307"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_F2DL4008-DMM","3316"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_BAZ_13360-MM","3314"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_2R13380-DMM","3312"
"","SBV","SBV-GELEIDECONSTRUCTIE_BARRIER_ST1-DMM","3308"
"","SBV","SBV-GELEIDECONSTRUCTIE_GELEIDERAIL_1DL13360-DMM","3309"
"","SBV","SBV-LEUNING_3REG1000-DMM","3323"
"","SBV","SBV-LEUNING_SIER900-DMM","3027"
"","SBV","SBV-LEUNING_ANKER_GH-DMM","3326"
"","SBV","SBV-LEUNING_SIER1100-DMM","3327"
"","SBV","SBV-LEUNING_VOETPLAAT_215_50-MM","3329"
"","SBV","SBV-LEUNING_VOETPLAAT_RECHTHOEKIG-MM","3330"
"","SBV","SBV-LEUNING_3REG0900-DMM","3322"
"","SBV","SBV-LEUNING_3REG1000ZWARTS-DMM","3324"
"","SBV","SBV-LEUNING_3REG1100-DMM","3325"
"","SGW","SGW-MAAIVELD-D","959"
"","SGW","SGW-TALUD_STIJL-SO","3358"
"V","SVW","V-SVW-MARKERING_PIJL_LA_7.5","1833"
"V","SVW","V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_2.0","1877"
"","SVW","SVW-MARKERING_STREEP_91_030","4083"
"","SVW","SVW-MARKERING_STREEP_91_010","4081"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_RA7.5","1772"
"","SVW","SVW-MARKERING_STREEP_31_010","1821"
"","SVW","SVW-MARKERING_STREEP_030270_010","1820"
"","SVW","SVW-MARKERING_STREEP_030270_010","4079"
"V","SVW","V-SVW-MARKERING_SYMBOOL_60_1.6","1896"
"","SVW","SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_2.0","1787"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_LA7.5","1749"
"V","SVW","V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_8.0","1875"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_RD_LA7.5","1839"
"V","SVW","V-SVW-MARKERING_PIJL_ROTONDE_RD_6.80","2919"
"V","SVW","V-SVW-MARKERING_STREEP_DRIEHOEK_050_050","1898"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_BRUG5.0","1761"
"","SVW","SVW-MARKERING_PIJL_VERDRIJF_RE_7.5","1778"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_RALA5","1771"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_TUNNEL7.5","1766"
"","SVW","SVW-MARKERING_PIJL_RD_5.0","1738"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_TUNNEL5.0","1765"
"","SVW","SVW-MARKERING_PIJL_ROTONDE_RD_LA6.80","2907"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_BRUG7.5","1760"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_RATUNNEL7.5","1768"
"","SVW","SVW-MARKERING_PIJL_VISHAAK_7.5","1782"
"","SVW","SVW-MARKERING_PIJL_ROTONDE_RD_RALA6.8","2909"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_BRUG7.5","1758"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_HAMERKOP5.0","1757"
"","SVW","SVW-MARKERING_PIJL_ROTONDE_LA_6.80","2903"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_RA5.0","1747"
"","SVW","SVW-MARKERING_PIJL_ROTONDE_RA_6.80","2904"
"","SVW","SVW-MARKERING_PIJL_ROTONDE_RD_6.80","2905"
"","SVW","SVW-MARKERING_PIJL_RD_7.5","1737"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_LA7.5","1753"
"","SVW","SVW-MARKERING_PIJL_BAJONET_7.5","1780"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_LABRUG7.5","1763"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_HAMERKOP7.5","1754"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_BRUG5.0","1759"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_TUNNEL5.0","1767"
"","SVW","SVW-MARKERING_PIJL_VERDRIJF_RE_5.0","1779"
"","SVW","SVW-MARKERING_PIJL_GEBOGEN_7.5","1774"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_LA5.0","1750"
"","SVW","SVW-MARKERING_PIJL_VERDRIJF_LI_7.5","1776"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_RA2.5","1748"
"","SVW","SVW-MARKERING_PIJL_VISHAAK_5.0","1783"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_RA5.0","1773"
"","SVW","SVW-MARKERING_PIJL_LA_2.5","1745"
"","SVW","SVW-MARKERING_PIJL_RD_2.5","1739"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_RA7.5","1746"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_LATUNNEL7.5","1769"
"","SVW","SVW-MARKERING_PIJL_LA_5.0","1744"
"","SVW","SVW-MARKERING_PIJL_ROTONDE_RD_BP6.80","2906"
"","SVW","SVW-MARKERING_PIJL_RA_2.5","1742"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_HAMERKOP5.0","1755"
"","SVW","SVW-MARKERING_PIJL_COMBI_LA_HAMERKOP7.5","1756"
"","SVW","SVW-MARKERING_PIJL_ROTONDE_RD_RA6.80","2908"
"","SVW","SVW-MARKERING_PIJL_VERDRIJF_LI_5.0","1777"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_RA7.5","1752"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_LA2.5","1751"
"","SVW","SVW-MARKERING_PIJL_RA_5.0","1741"
"","SVW","SVW-MARKERING_PIJL_RA_7.5","1740"
"","SVW","SVW-MARKERING_PIJL_LA_7.5","1743"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_RABRUG7.5","1762"
"","SVW","SVW-MARKERING_PIJL_COMBI_RA_TUNNEL7.5","1764"
"","SVW","SVW-MARKERING_PIJL_COMBI_RD_RALA7.5","1770"
"","SVW","SVW-MARKERING_PIJL_BAJONET_5.0","1781"
"","SVW","SVW-MARKERING_PIJL_GEBOGEN_5.0","1775"
"","SVW","SVW-MARKERING_PIJL_ANTISPOOK_7.5","1784"
"V","SVW","V-SVW-MARKERING_PIJL_RD_7.5","1827"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_LA7.5","1843"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_RA_RA7.5","1842"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_LATUNNEL7.5","1859"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_HAMERKOP5.0","1847"
"","SVW","SVW-MARKERING_SYMBOOL_FIETS_1.35","1790"
"V","SVW","V-SVW-MARKERING_PIJL_ROTONDE_RD_LA6.80","2921"
"","SVW","SVW-MARKERING_SYMBOOL_60_4.0","4069"
"V","SVW","V-SVW-MARKERING_PIJL_VISHAAK_7.5","1872"
"V","SVW","V-SVW-MARKERING_SYMBOOL_70_1.6","1892"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_RD_RALA5","1861"
"","SVW","SVW-MARKERING_STREEP_13_020","1816"
"","SVW","SVW-MARKERING_STREEP_13_030","1817"
"","SVW","SVW-MARKERING_STREEP_13_045","1818"
"","SVW","SVW-MARKERING_STREEP_13_010","1815"
"","SVW","SVW-MARKERING_STREEP_13_010","4075"
"V","SVW","V-SVW-MARKERING_PIJL_GEBOGEN_7.5","1864"
"V","SVW","V-SVW-MARKERING_PIJL_LA_2.5","1835"
"V","SVW","V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_1.6","4072"
"","SVW","SVW-MARKERING_STREEP_050050_010","1811"
"","SVW","SVW-MARKERING_STREEP_050050_020","4073"
"","SVW","SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_1.6","4071"
"V","SVW","V-SVW-MARKERING_PIJL_LA_5.0","1834"
"","SVW","SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_0.8","2731"
"","SVW","SVW-MARKERING_STREEP_93_010","1826"
"","SVW","SVW-MARKERING_STREEP_93_030","2560"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_RA_BRUG7.5","1848"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_RD_LA2.5","1841"
"","SVW","SVW-MARKERING_STREEP_270030_010","4077"
"","SVW","SVW-MARKERING_STREEP_270030_010","1819"
"","SVW","SVW-MARKERING_SYMBOOL_SCHOOLZONE_0.8","2729"
"","SVW","SVW-MARKERING_STREEP_DRIEHOEK_030_030","2562"
"V","SVW","V-SVW-MARKERING_STREEP_39_010","1914"
"V","SVW","V-SVW-MARKERING_STREEP_39_010","1915"
"V","SVW","V-SVW-MARKERING_SYMBOOL_50_1.6","1890"
"V","SVW","V-SVW-MARKERING_PIJL_BAJONET_5.0","1871"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_HAMERKOP7.5","1846"
"","SVW","SVW-MARKERING_SYMBOOL_STOP_4.0","1791"
"V","SVW","V-SVW-MARKERING_PIJL_RA_5.0","1831"
"V","SVW","V-SVW-MARKERING_STREEP_13_020","1907"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_RA5.0","1863"
"V","SVW","V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_0.8","2743"
"V","SVW","V-SVW-MARKERING_PIJL_VERDRIJF_RE_5.0","1869"
"","SVW","SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_4.0","1786"
"","SVW","SVW-MARKERING_SYMBOOL_ZONE_1.6","1804"
"","SVW","SVW-MARKERING_SYMBOOL_TAXI_1.6","1798"
"","SVW","SVW-MARKERING_SYMBOOL_SCHOOLZONE_1.6","2730"
"","SVW","SVW-MARKERING_SYMBOOL_50_1.6","1800"
"","SVW","SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_8.0","1785"
"","SVW","SVW-MARKERING_SYMBOOL_70_4.0","1801"
"","SVW","SVW-MARKERING_SYMBOOL_BUS_1.6","1796"
"","SVW","SVW-MARKERING_SYMBOOL_60_1.6","1806"
"","SVW","SVW-MARKERING_SYMBOOL_TAXI_4.0","1797"
"","SVW","SVW-MARKERING_SYMBOOL_BUS_4.0","1795"
"","SVW","SVW-MARKERING_SYMBOOL_STOP_1.6","1792"
"","SVW","SVW-MARKERING_SYMBOOL_30_1.6","1805"
"","SVW","SVW-MARKERING_SYMBOOL_70_1.6","1802"
"","SVW","SVW-MARKERING_SYMBOOL_ZONE_4.0","1803"
"","SVW","SVW-MARKERING_SYMBOOL_LIJNBUS_4.0","1793"
"","SVW","SVW-MARKERING_SYMBOOL_FIETS_2.0","1789"
"","SVW","SVW-MARKERING_SYMBOOL_LIJNBUS_1.6","1794"
"","SVW","SVW-MARKERING_SYMBOOL_50_4.0","1799"
"","SVW","SVW-MARKERING_SYMBOOL_FIETS_2.75","1788"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_TUNNEL5.0","1857"
"","SVW","SVW-MARKERING_STREEP_BLOK_060_060","1810"
"","SVW","SVW-MARKERING_STREEP_BLOK_050_050","1809"
"V","SVW","V-SVW-MARKERING_PIJL_RD_5.0","1828"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_RA7.5","1862"
"V","SVW","V-SVW-MARKERING_PIJL_COMBI_LA_BRUG5.0","1851"
